age  education-num  capital-gain  capital-loss  hours-per-week  count
29   13             4650          0             40              1             
29   13             6849          0             48              1             
29   13             7688          0             40              1             
29   14             0             0             35              1             
29   14             0             0             36              1             
29   14             0             0             40              2             
29   14             7298          0             40              1             
29   15             0             0             50              1             
29   15             0             0             70              1             
29   16             0             0             40              2             
30   4              0             0             40              2             
30   4              0             0             45              1             
30   5              0             0             40              4             
30   6              0             0             18              1             
30   6              0             0             50              1             
30   7              0             0             19              1             
30   7              0             0             40              3             
30   7              0             0             45              1             
30   8              0             0             40              2             
30   8              0             0             50              1             
30   8              0             0             75              1             
30   9              0             0             10              1             
30   9              0             0             27              1             
30   9              0             0             35              2             
30   9              0             0             36              1             
30   9              0             0             40              25            
30   9              0             0             44              1             
30   9              0             0             45              1             
30   9              0             0             55              2             
30   9              0             0             60              6             
30   9              0             0             65              1             
30   9              0             1902          40              1             
30   9              0             2001          42              1             
30   9              5013          0             40              3             
30   10             0             0             16              1             
30   10             0             0             20              1             
30   10             0             0             30              1             
30   10             0             0             35              3             
30   10             0             0             40              13            
30   10             0             0             45              2             
30   10             0             0             48              1             
30   10             0             0             50              4             
30   10             0             0             56              1             
30   10             0             0             60              1             
30   11             0             0             36              1             
30   11             0             0             40              5             
30   11             0             0             48              1             
30   11             0             0             53              1             
30   11             15024         0             65              1             
30   12             0             0             25              1             
30   12             0             0             40              3             
30   12             0             1848          50              1             
30   13             0             0             16              1             
30   13             0             0             40              16            
30   13             0             0             45              2             
30   13             0             0             50              5             
30   13             0             0             55              1             
30   13             0             0             60              1             
30   13             0             1740          45              1             
30   13             0             1741          48              1             
30   13             2407          0             40              1             
30   13             7298          0             40              1             
30   14             0             0             40              1             
30   14             0             0             45              1             
30   14             0             1887          45              1             
30   16             0             1977          40              1             
31   1              0             0             35              1             
31   4              0             0             30              1             
31   4              0             0             40              5             
31   5              0             0             43              1             
31   5              0             0             60              1             
31   5              3137          0             40              1             
31   6              0             0             40              2             
31   6              2105          0             40              1             
31   7              0             0             40              2             
31   7              0             0             42              1             
31   8              0             0             21              1             
31   9              0             0             12              1             
31   9              0             0             16              1             
31   9              0             0             18              2             
31   9              0             0             30              2             
31   9              0             0             35              1             
31   9              0             0             38              1             
31   9              0             0             40              27            
31   9              0             0             42              1             
31   9              0             0             45              4             
31   9              0             0             50              4             
31   9              0             0             54              1             
31   9              0             0             55              4             
31   9              0             1669          50              1             
31   9              0             2238          40              1             
31   9              14344         0             40              1             
31   10             0             0             20              2             
31   10             0             0             30              1             
31   10             0             0             32              1             
31   10             0             0             35              1             
31   10             0             0             40              14            
31   10             0             0             43              1             
31   10             0             0             45              2             
31   10             0             0             50              4             
31   10             0             0             52              1             
31   10             0             0             60              2             
31   10             0             0             65              1             
31   10             0             1579          45              1             
31   10             0             1672          50              1             
31   10             0             1740          20              1             
31   10             2407          0             65              1             
31   11             0             0             20              1             
31   11             0             0             24              1             
31   11             0             0             38              1             
31   11             0             0             40              6             
31   11             0             0             42              1             
31   12             0             0             35              1             
31   12             0             0             40              4             
31   12             0             0             41              1             
31   12             0             0             50              2             
31   12             2202          0             38              1             
31   13             0             0             25              1             
31   13             0             0             36              1             
31   13             0             0             37              1             
31   13             0             0             40              11            
31   13             0             0             45              2             
31   13             0             0             47              1             
31   13             0             0             50              2             
31   13             0             0             60              1             
31   13             0             0             70              2             
31   13             0             0             90              1             
31   13             0             1380          40              1             
31   13             0             1408          40              1             
31   13             0             1902          50              1             
31   13             0             1980          60              1             
31   13             4650          0             45              1             
31   13             7298          0             50              1             
31   13             7688          0             40              1             
31   13             14344         0             50              1             
31   14             0             0             25              1             
31   14             0             0             40              1             
31   14             0             0             46              1             
31   14             0             0             50              1             
31   14             0             1902          40              1             
31   14             14084         0             50              1             
31   16             0             0             28              1             
31   16             0             0             50              1             
31   16             0             0             60              1             
32   4              0             0             40              2             
32   6              0             0             40              1             
32   6              0             0             42              1             
32   7              0             0             40              2             
32   7              0             0             43              1             
32   8              0             0             40              2             
32   9              0             0             28              1             
32   9              0             0             30              1             
32   9              0             0             32              1             
32   9              0             0             34              1             
32   9              0             0             35              1             
32   9              0             0             37              1             
32   9              0             0             38              2             
32   9              0             0             40              24            
32   9              0             0             41              1             
32   9              0             0             45              1             
32   9              0             0             49              1             
32   9              0             0             50              2             
32   9              0             0             52              1             
32   9              0             0             60              3             
32   9              0             0             65              1             
32   9              0             1485          48              1             
32   9              0             1672          60              1             
32   9              3103          0             55              1             
32   9              5178          0             45              1             
32   9              5178          0             48              1             
32   9              5178          0             50              1             
32   9              7688          0             40              1             
32   9              99999         0             40              1             
32   10             0             0             40              10            
32   10             0             0             48              1             
32   10             0             0             50              4             
32   10             0             0             55              2             
32   10             0             0             60              1             
32   10             0             1590          54              1             
32   10             4101          0             50              1             
32   11             0             0             40              2             
32   11             0             0             45              2             
32   11             0             0             50              2             
32   12             0             0             30              1             
32   12             0             0             40              2             
32   12             0             0             42              1             
32   12             0             0             50              1             
32   12             0             1485          40              1             
32   13             0             0             37              1             
32   13             0             0             40              18            
32   13             0             0             45              2             
32   13             0             0             50              3             
32   13             0             0             55              1             
32   13             0             0             70              1             
32   13             0             1887          45              1             
32   13             7688          0             50              1             
32   13             15024         0             40              1             
32   13             15024         0             45              1             
32   13             15024         0             50              1             
32   14             0             0             40              1             
32   14             0             0             50              2             
32   14             0             1977          40              1             
32   15             0             0             40              1             
32   16             0             0             40              1             
33   1              0             0             40              1             
33   2              0             0             40              2             
33   4              0             0             40              1             
33   5              0             0             70              1             
33   6              0             0             35              1             
33   6              0             0             40              1             
33   7              0             0             40              3             
33   7              0             0             60              1             
33   8              0             0             40              1             
33   9              0             0             20              2             
33   9              0             0             30              1             
33   9              0             0             35              1             
33   9              0             0             40              23            
33   9              0             0             41              1             
33   9              0             0             48              1             
33   9              0             0             50              4             
33   9              0             0             60              2             
33   9              0             0             66              1             
33   9              0             0             84              1             
33   9              0             1138          40              1             
33   9              0             1740          25              1             
33   9              0             2258          84              1             
33   9              1055          0             40              1             
33   9              3103          0             40              1             
33   9              7298          0             45              1             
33   10             0             0             20              1             
33   10             0             0             25              1             
33   10             0             0             35              1             
33   10             0             0             40              12            
33   10             0             0             48              1             
33   10             0             0             50              3             
33   10             0             0             60              1             
33   10             0             0             72              1             
33   10             3674          0             16              1             
33   10             7298          0             50              1             
33   11             0             0             40              3             
33   11             0             0             45              2             
33   11             0             0             60              1             
33   12             0             0             20              1             
33   12             0             0             40              1             
33   12             0             0             45              1             
33   12             0             0             60              1             
33   12             0             1887          60              1             
33   13             0             0             20              1             
33   13             0             0             32              1             
33   13             0             0             40              11            
33   13             0             0             45              4             
33   13             0             0             50              3             
33   13             0             0             60              1             
33   13             0             0             65              1             
33   13             914           0             40              1             
33   13             1055          0             40              1             
33   13             3103          0             47              1             
33   13             7688          0             38              1             
33   13             15024         0             60              1             
33   14             0             0             20              1             
33   14             0             0             30              1             
33   14             0             0             50              2             
33   14             0             0             60              1             
33   14             7688          0             50              1             
33   14             15024         0             44              1             
33   15             0             0             42              1             
33   16             0             0             55              1             
33   16             0             0             60              1             
34   4              0             0             45              1             
34   5              0             0             40              2             
34   7              0             0             40              2             
34   9              0             0             20              1             
34   9              0             0             24              1             
34   9              0             0             25              1             
34   9              0             0             30              3             
34   9              0             0             32              1             
34   9              0             0             33              1             
34   9              0             0             35              4             
34   9              0             0             40              27            
34   9              0             0             44              1             
34   9              0             0             45              5             
34   9              0             0             50              4             
34   9              0             0             60              1             
34   9              0             1672          40              1             
34   9              0             1848          50              1             
34   9              594           0             60              1             
34   9              3325          0             35              1             
34   9              4865          0             40              1             
34   9              6849          0             55              1             
34   10             0             0             25              1             
34   10             0             0             30              2             
34   10             0             0             38              1             
34   10             0             0             40              9             
34   10             0             0             44              1             
34   10             0             0             50              5             
34   10             0             0             54              1             
34   10             0             0             55              1             
34   10             0             0             60              1             
34   10             0             0             65              1             
34   10             0             0             72              1             
34   10             0             1579          40              1             
34   10             5178          0             40              1             
34   11             0             0             40              4             
34   11             0             0             50              1             
34   11             0             0             64              1             
34   11             0             1672          50              1             
34   12             0             0             25              1             
34   12             0             0             40              2             
34   12             0             0             45              2             
34   12             0             0             60              1             
34   13             0             0             30              1             
34   13             0             0             40              8             
34   13             0             0             45              2             
34   13             0             0             50              3             
34   13             0             0             60              3             
34   13             0             0             70              1             
34   13             0             1741          45              1             
34   13             0             1848          40              1             
34   13             0             1977          45              1             
34   13             7298          0             60              1             
34   13             7688          0             50              1             
34   13             15024         0             60              1             
34   14             0             0             40              1             
34   14             0             0             50              2             
34   14             0             0             55              1             
34   14             0             1902          50              1             
34   14             4787          0             40              1             
34   14             4865          0             60              1             
34   14             7298          0             35              1             
34   15             0             0             48              1             
34   15             0             0             50              1             
34   15             15024         0             40              1             
35   3              0             0             40              1             
35   4              0             0             40              2             
35   4              0             0             75              1             
35   5              0             0             40              1             
35   5              0             0             45              1             
35   6              0             0             40              1             
35   6              0             0             50              1             
35   6              0             0             70              1             
35   7              0             0             40              3             
35   7              0             0             45              1             
35   7              0             0             90              1             
35   7              3674          0             40              1             
35   8              0             0             40              1             
35   8              0             0             50              2             
35   9              0             0             16              1             
35   9              0             0             30              2             
35   9              0             0             35              2             
35   9              0             0             36              1             
35   9              0             0             40              19            
35   9              0             0             43              1             
35   9              0             0             45              3             
35   9              0             0             50              3             
35   9              0             0             60              6             
35   9              0             0             70              1             
35   9              0             0             99              1             
35   9              2885          0             40              1             
35   9              4650          0             50              1             
35   9              5178          0             90              1             
35   9              7298          0             40              1             
35   9              8614          0             40              1             
35   10             0             0             30              1             
35   10             0             0             36              1             
35   10             0             0             40              10            
35   10             0             0             45              1             
35   10             0             0             50              3             
35   10             0             0             60              4             
35   10             0             0             80              1             
35   10             0             1579          40              1             
35   10             0             2042          40              1             
35   10             0             2051          45              1             
35   10             2407          0             40              1             
35   10             2829          0             55              1             
35   10             15024         0             60              1             
35   11             0             0             30              1             
35   11             0             0             40              4             
35   11             0             0             44              1             
35   11             0             0             50              1             
35   11             7298          0             50              1             
35   12             0             0             24              1             
35   12             0             0             40              4             
35   12             0             0             60              1             
35   13             0             0             38              1             
35   13             0             0             40              8             
35   13             0             0             45              2             
35   13             0             0             50              2             
35   13             0             0             55              2             
35   13             0             0             60              3             
35   13             0             1848          70              1             
35   13             0             1887          45              1             
35   13             0             1980          65              1             
35   13             7430          0             40              1             
35   13             27828         0             50              1             
35   14             0             0             35              1             
35   14             0             0             40              2             
35   14             0             0             45              2             
35   14             0             0             60              2             
35   14             7298          0             40              1             
35   15             0             0             35              1             
35   15             0             0             80              1             
35   15             0             1977          80              1             
35   16             0             0             40              1             
35   16             7298          0             40              1             
36   3              0             0             40              1             
36   4              0             0             35              1             
36   5              0             0             30              1             
36   5              0             0             50              1             
36   5              4650          0             56              1             
36   6              0             0             24              1             
36   6              0             0             40              3             
36   7              0             0             50              1             
36   8              0             0             40              1             
36   8              4650          0             50              1             
36   9              0             0             18              1             
36   9              0             0             20              2             
36   9              0             0             24              1             
36   9              0             0             40              20            
36   9              0             0             45              4             
36   9              0             0             48              3             
36   9              0             0             50              4             
36   9              0             0             52              1             
36   9              0             0             60              1             
36   9              0             0             84              1             
36   9              0             1977          40              1             
36   9              3103          0             40              1             
36   9              7298          0             40              1             
36   9              7688          0             40              1             
36   9              8614          0             45              1             
36   10             0             0             35              2             
36   10             0             0             36              1             
36   10             0             0             40              9             
36   10             0             0             52              1             
36   10             0             0             55              1             
36   10             0             0             60              2             
36   10             0             0             65              1             
36   10             5178          0             50              1             
36   10             7298          0             44              1             
36   11             0             0             40              1             
36   11             0             0             60              1             
36   12             0             0             30              1             
36   12             0             0             35              1             
36   12             0             0             40              2             
36   12             0             0             48              1             
36   12             0             0             50              2             
36   12             0             0             60              1             
36   13             0             0             35              2             
36   13             0             0             38              1             
36   13             0             0             40              9             
36   13             0             0             45              1             
36   13             0             0             50              5             
36   13             0             0             60              1             
36   13             0             1485          50              1             
36   13             0             1902          50              1             
36   13             0             1977          45              1             
36   13             3103          0             45              1             
36   13             3674          0             40              1             
36   13             5013          0             50              1             
36   13             7298          0             36              1             
36   14             0             0             40              3             
36   14             0             0             50              1             
36   14             0             0             60              1             
36   14             0             1408          40              1             
36   15             0             0             50              1             
36   15             99999         0             45              1             
36   16             0             0             40              2             
36   16             0             0             50              1             
37   2              0             0             40              2             
37   3              0             0             32              1             
37   3              0             0             36              1             
37   3              0             0             40              1             
37   4              2580          0             60              1             
37   5              3781          0             50              1             
37   6              0             0             35              2             
37   6              0             0             50              1             
37   7              0             0             60              1             
37   7              3103          0             44              1             
37   9              0             0             10              1             
37   9              0             0             12              2             
37   9              0             0             25              1             
37   9              0             0             32              1             
37   9              0             0             35              2             
37   9              0             0             40              15            
37   9              0             0             44              2             
37   9              0             0             45              2             
37   9              0             0             50              4             
37   9              0             0             51              1             
37   9              0             0             56              1             
37   9              0             0             60              2             
37   9              0             0             75              1             
37   9              0             0             85              1             
37   9              0             0             99              1             
37   9              0             1628          40              1             
37   9              0             1669          55              1             
37   9              0             1887          50              1             
37   9              0             1902          45              1             
37   9              3137          0             40              1             
37   9              7688          0             60              1             
37   10             0             0             35              1             
37   10             0             0             37              1             
37   10             0             0             40              12            
37   10             0             0             42              1             
37   10             0             0             43              1             
37   10             0             0             45              4             
37   10             0             0             48              1             
37   10             0             0             50              1             
37   10             0             0             52              1             
37   10             0             0             55              1             
37   10             0             0             62              1             
37   10             0             0             75              1             
37   10             0             0             80              1             
37   10             7298          0             45              1             
37   11             0             0             24              1             
37   11             0             0             38              2             
37   11             0             0             40              1             
37   11             0             0             52              1             
37   11             0             1977          40              1             
37   11             8614          0             40              1             
37   11             8614          0             45              1             
37   12             0             0             40              3             
37   12             0             0             50              1             
37   13             0             0             30              2             
37   13             0             0             35              2             
37   13             0             0             38              2             
37   13             0             0             40              2             
37   13             0             0             43              1             
37   13             0             0             45              2             
37   13             0             0             50              4             
37   13             0             0             55              2             
37   13             0             0             60              2             
37   13             0             0             80              1             
37   13             3137          0             77              1             
37   13             7430          0             45              1             
37   13             7688          0             50              1             
37   13             15024         0             40              2             
37   13             15024         0             50              1             
37   13             15024         0             55              1             
37   14             0             0             40              2             
37   14             0             0             45              2             
37   14             0             0             60              2             
37   14             0             213           45              1             
37   14             0             2415          60              1             
37   15             99999         0             50              1             
37   16             0             0             99              1             
38   3              0             0             40              1             
38   3              0             0             75              1             
38   5              0             0             40              2             
38   7              0             0             45              1             
38   7              0             0             50              1             
38   7              0             0             60              1             
38   9              0             0             28              1             
38   9              0             0             30              1             
38   9              0             0             40              14            
38   9              0             0             42              1             
38   9              0             0             45              2             
38   9              0             0             48              3             
38   9              0             0             50              5             
38   9              0             0             52              1             
38   9              0             0             54              1             
38   9              0             0             55              1             
38   9              0             0             60              2             
38   9              0             0             64              1             
38   9              0             0             80              1             
38   9              0             1902          40              1             
38   9              114           0             38              1             
38   9              2829          0             30              1             
38   9              3137          0             45              1             
38   9              3464          0             40              1             
38   9              4386          0             35              1             
38   10             0             0             12              1             
