age  education-num  capital-gain  capital-loss  hours-per-week  count
24   10             2407          0             40              1             
24   10             3325          0             52              1             
24   10             5060          0             30              1             
24   10             7298          0             40              1             
24   10             7298          0             48              1             
24   10             14344         0             50              1             
24   11             0             0             5               1             
24   11             0             0             20              4             
24   11             0             0             30              1             
24   11             0             0             35              3             
24   11             0             0             38              1             
24   11             0             0             40              15            
24   11             0             0             45              3             
24   11             0             0             50              1             
24   11             0             0             55              1             
24   11             0             0             60              1             
24   12             0             0             2               1             
24   12             0             0             15              1             
24   12             0             0             20              5             
24   12             0             0             22              1             
24   12             0             0             30              3             
24   12             0             0             35              1             
24   12             0             0             37              1             
24   12             0             0             40              11            
24   12             0             0             48              1             
24   12             0             0             50              1             
24   12             2354          0             40              1             
24   12             8614          0             40              1             
24   13             0             0             8               2             
24   13             0             0             10              3             
24   13             0             0             15              4             
24   13             0             0             16              1             
24   13             0             0             20              12            
24   13             0             0             25              1             
24   13             0             0             27              1             
24   13             0             0             30              10            
24   13             0             0             32              3             
24   13             0             0             33              1             
24   13             0             0             35              7             
24   13             0             0             38              1             
24   13             0             0             39              2             
24   13             0             0             40              92            
24   13             0             0             42              1             
24   13             0             0             43              1             
24   13             0             0             44              2             
24   13             0             0             45              10            
24   13             0             0             47              1             
24   13             0             0             48              1             
24   13             0             0             50              14            
24   13             0             0             55              4             
24   13             0             0             60              1             
24   13             0             0             65              3             
24   13             0             0             75              1             
24   13             0             1741          45              1             
24   13             2174          0             45              1             
24   13             2202          0             30              1             
24   13             3674          0             40              1             
24   13             3908          0             40              1             
24   13             5013          0             30              1             
24   13             7688          0             45              1             
24   14             0             0             10              1             
24   14             0             0             13              1             
24   14             0             0             20              1             
24   14             0             0             35              1             
24   14             0             0             40              4             
24   14             0             0             45              1             
24   14             0             0             50              1             
24   14             0             0             56              1             
24   14             6849          0             90              1             
24   16             0             0             99              1             
25   1              0             0             35              1             
25   2              0             0             24              1             
25   2              0             0             25              1             
25   2              0             0             40              3             
25   2              0             0             96              1             
25   3              0             0             33              1             
25   3              0             0             40              5             
25   4              0             0             40              6             
25   4              0             0             45              1             
25   4              0             0             60              1             
25   5              0             0             15              1             
25   5              0             0             40              8             
25   5              0             0             45              3             
25   5              0             0             48              1             
25   5              914           0             40              1             
25   5              2907          0             40              1             
25   6              0             0             24              2             
25   6              0             0             25              1             
25   6              0             0             35              1             
25   6              0             0             40              12            
25   6              0             0             45              1             
25   6              0             0             50              1             
25   6              0             1602          40              1             
25   6              2597          0             50              1             
25   7              0             0             12              1             
25   7              0             0             32              1             
25   7              0             0             35              1             
25   7              0             0             40              16            
25   7              0             0             45              1             
25   7              0             0             50              1             
25   7              0             0             99              1             
25   7              5178          0             40              1             
25   8              0             0             40              7             
25   8              0             0             43              1             
25   8              0             0             60              1             
25   8              0             1741          40              1             
25   9              0             0             6               1             
25   9              0             0             8               2             
25   9              0             0             10              1             
25   9              0             0             20              1             
25   9              0             0             22              1             
25   9              0             0             23              1             
25   9              0             0             24              1             
25   9              0             0             25              4             
25   9              0             0             26              1             
25   9              0             0             28              2             
25   9              0             0             30              11            
25   9              0             0             32              1             
25   9              0             0             34              1             
25   9              0             0             35              15            
25   9              0             0             36              2             
25   9              0             0             37              3             
25   9              0             0             38              3             
25   9              0             0             40              141           
25   9              0             0             44              1             
25   9              0             0             45              9             
25   9              0             0             46              1             
25   9              0             0             48              7             
25   9              0             0             50              12            
25   9              0             0             52              2             
25   9              0             0             60              4             
25   9              0             0             65              2             
25   9              0             0             70              1             
25   9              0             0             75              1             
25   9              0             0             78              1             
25   9              0             0             80              1             
25   9              0             0             84              1             
25   9              0             0             95              1             
25   9              0             1504          37              1             
25   9              0             1579          40              1             
25   9              0             1719          16              1             
25   9              0             2001          50              1             
25   9              114           0             40              1             
25   9              2176          0             40              1             
25   9              2407          0             40              1             
25   9              2597          0             40              1             
25   9              3325          0             45              1             
25   9              4416          0             40              2             
25   9              4416          0             42              1             
25   9              6849          0             40              1             
25   9              7298          0             40              1             
25   9              7298          0             84              1             
25   10             0             0             8               1             
25   10             0             0             15              4             
25   10             0             0             16              1             
25   10             0             0             19              1             
25   10             0             0             20              4             
25   10             0             0             22              2             
25   10             0             0             24              2             
25   10             0             0             25              7             
25   10             0             0             30              6             
25   10             0             0             34              1             
25   10             0             0             35              8             
25   10             0             0             38              3             
25   10             0             0             40              90            
25   10             0             0             42              4             
25   10             0             0             43              2             
25   10             0             0             44              1             
25   10             0             0             45              6             
25   10             0             0             46              1             
25   10             0             0             50              9             
25   10             0             0             55              2             
25   10             0             0             56              1             
25   10             0             0             60              5             
25   10             0             0             80              1             
25   10             0             1504          45              1             
25   10             0             1590          40              1             
25   10             0             1902          36              1             
25   10             0             1980          40              1             
25   10             2174          0             40              1             
25   10             2174          0             50              1             
25   10             2597          0             48              1             
25   10             2885          0             43              1             
25   10             3103          0             40              1             
25   10             3103          0             50              1             
25   10             3137          0             40              1             
25   10             3418          0             30              1             
25   10             8614          0             40              1             
25   10             10520         0             50              1             
25   11             0             0             15              1             
25   11             0             0             30              1             
25   11             0             0             36              1             
25   11             0             0             38              1             
25   11             0             0             40              11            
25   11             0             0             41              1             
25   11             0             0             42              1             
25   11             0             0             45              3             
25   11             0             0             55              1             
25   11             0             0             60              1             
25   11             0             0             75              1             
25   11             0             1887          40              1             
25   11             4865          0             40              1             
25   11             7688          0             40              1             
25   11             27828         0             40              1             
25   12             0             0             20              1             
25   12             0             0             26              1             
25   12             0             0             30              2             
25   12             0             0             35              1             
25   12             0             0             37              1             
25   12             0             0             38              1             
25   12             0             0             40              13            
25   12             0             0             43              1             
25   12             0             0             45              4             
25   12             0             0             48              2             
25   12             0             0             50              2             
25   12             0             0             55              1             
25   12             0             0             60              1             
25   12             0             1594          25              1             
25   12             0             2001          30              1             
25   12             2354          0             45              1             
25   13             0             0             15              2             
25   13             0             0             16              2             
25   13             0             0             18              1             
25   13             0             0             20              8             
25   13             0             0             21              1             
25   13             0             0             24              1             
25   13             0             0             25              2             
25   13             0             0             30              5             
25   13             0             0             32              1             
25   13             0             0             35              9             
25   13             0             0             37              1             
25   13             0             0             38              5             
25   13             0             0             40              99            
25   13             0             0             43              1             
25   13             0             0             44              3             
25   13             0             0             45              8             
25   13             0             0             50              13            
25   13             0             0             55              3             
25   13             0             0             60              5             
25   13             0             0             65              1             
25   13             0             0             70              1             
25   13             0             0             80              1             
25   13             0             1092          40              1             
25   13             0             1340          40              1             
25   13             0             1590          35              1             
25   13             0             1590          60              1             
25   13             0             1726          60              1             
25   13             0             1741          40              1             
25   13             0             1876          40              2             
25   13             0             1977          40              1             
25   13             0             2339          35              1             
25   13             2174          0             40              1             
25   13             2597          0             50              1             
25   13             2829          0             60              1             
25   13             3325          0             40              2             
25   13             3325          0             48              1             
25   13             3674          0             30              1             
25   13             4101          0             35              1             
25   13             5178          0             40              1             
25   13             6849          0             50              1             
25   13             13550         0             35              1             
25   13             27828         0             50              1             
25   14             0             0             20              2             
25   14             0             0             30              1             
25   14             0             0             35              2             
25   14             0             0             37              2             
25   14             0             0             40              11            
25   14             0             0             43              1             
25   14             0             0             55              1             
25   14             0             0             60              1             
25   14             0             0             99              1             
25   14             2597          0             31              1             
25   14             4650          0             37              1             
25   15             0             0             8               1             
25   15             0             0             20              1             
25   15             0             0             30              1             
26   1              0             1719          40              1             
26   3              0             0             30              1             
26   3              0             0             35              1             
26   3              0             0             40              5             
26   3              0             1628          50              1             
26   4              0             0             40              3             
26   4              0             0             48              1             
26   4              0             0             75              1             
26   5              0             0             20              1             
26   5              0             0             35              2             
26   5              0             0             38              1             
26   5              0             0             40              1             
26   5              0             0             45              1             
26   6              0             0             20              1             
26   6              0             0             30              1             
26   6              0             0             32              1             
26   6              0             0             35              1             
26   6              0             0             40              7             
26   6              0             0             55              2             
26   6              0             0             99              1             
26   6              2907          0             40              1             
26   7              0             0             15              1             
26   7              0             0             20              2             
26   7              0             0             25              1             
26   7              0             0             30              1             
26   7              0             0             40              11            
26   7              0             0             50              1             
26   7              1055          0             32              1             
26   7              2907          0             50              1             
26   7              3411          0             40              1             
26   7              6497          0             48              1             
26   8              0             0             40              6             
26   8              0             0             48              1             
26   8              0             0             51              1             
26   8              0             0             98              1             
26   9              0             0             12              1             
26   9              0             0             16              1             
26   9              0             0             20              4             
26   9              0             0             24              2             
26   9              0             0             25              4             
26   9              0             0             28              1             
26   9              0             0             30              7             
26   9              0             0             32              1             
26   9              0             0             35              4             
26   9              0             0             36              3             
26   9              0             0             37              1             
26   9              0             0             38              2             
26   9              0             0             40              133           
26   9              0             0             41              1             
26   9              0             0             42              1             
26   9              0             0             44              2             
26   9              0             0             45              10            
26   9              0             0             48              8             
26   9              0             0             50              20            
26   9              0             0             52              5             
26   9              0             0             53              1             
26   9              0             0             55              3             
26   9              0             0             56              1             
26   9              0             0             60              7             
26   9              0             0             65              3             
26   9              0             0             70              3             
26   9              0             0             72              1             
26   9              0             0             78              1             
26   9              0             0             96              1             
26   9              0             1579          20              1             
26   9              0             1594          40              1             
26   9              0             1602          15              1             
26   9              0             1848          60              1             
26   9              2354          0             40              1             
26   9              2597          0             40              1             
26   9              2885          0             40              1             
26   9              3103          0             40              1             
26   9              3325          0             40              1             
26   9              3464          0             48              1             
26   9              3942          0             45              1             
26   9              5013          0             40              1             
26   9              5013          0             60              1             
26   9              5721          0             40              1             
26   10             0             0             3               1             
26   10             0             0             4               1             
26   10             0             0             10              1             
26   10             0             0             12              1             
26   10             0             0             15              3             
26   10             0             0             18              1             
26   10             0             0             20              9             
26   10             0             0             24              4             
26   10             0             0             25              3             
26   10             0             0             30              4             
26   10             0             0             35              9             
26   10             0             0             37              3             
26   10             0             0             38              3             
26   10             0             0             40              73            
26   10             0             0             42              3             
26   10             0             0             43              1             
26   10             0             0             44              2             
26   10             0             0             45              10            
26   10             0             0             48              2             
26   10             0             0             50              7             
26   10             0             0             52              1             
26   10             0             0             55              2             
26   10             0             0             60              5             
26   10             0             0             65              3             
26   10             0             0             78              1             
26   10             0             1974          40              1             
26   10             0             2051          40              1             
26   10             2174          0             75              1             
26   10             2407          0             50              1             
26   10             2597          0             40              1             
26   10             2597          0             48              1             
26   10             2829          0             40              1             
26   10             3103          0             40              1             
26   10             3325          0             40              1             
26   10             4064          0             50              1             
26   10             7298          0             55              1             
26   10             7688          0             40              1             
26   11             0             0             35              3             
26   11             0             0             36              1             
26   11             0             0             38              1             
26   11             0             0             40              11            
26   11             0             0             45              1             
26   11             0             0             48              1             
26   11             0             0             50              1             
26   11             0             0             54              1             
26   11             0             0             55              3             
26   11             0             0             60              1             
26   11             0             0             65              3             
26   11             0             0             80              1             
26   11             0             2002          40              1             
26   11             0             2377          45              1             
26   11             594           0             35              1             
26   12             0             0             8               2             
26   12             0             0             15              2             
26   12             0             0             30              1             
26   12             0             0             32              1             
26   12             0             0             36              2             
26   12             0             0             40              12            
26   12             0             0             45              3             
26   12             0             0             75              1             
26   12             5178          0             40              1             
26   13             0             0             10              1             
26   13             0             0             15              2             
26   13             0             0             16              1             
26   13             0             0             18              1             
26   13             0             0             20              9             
26   13             0             0             24              1             
26   13             0             0             25              2             
26   13             0             0             28              1             
26   13             0             0             30              3             
26   13             0             0             32              1             
26   13             0             0             35              7             
26   13             0             0             38              3             
26   13             0             0             40              83            
26   13             0             0             41              1             
26   13             0             0             42              2             
26   13             0             0             45              14            
26   13             0             0             48              4             
26   13             0             0             50              13            
26   13             0             0             55              6             
26   13             0             0             58              2             
26   13             0             0             60              3             
26   13             0             0             70              2             
26   13             0             0             80              2             
26   13             0             1669          50              1             
26   13             0             1876          38              2             
26   13             0             1974          55              1             
26   13             0             2258          45              1             
26   13             0             2339          55              1             
26   13             1055          0             40              1             
26   13             2463          0             35              1             
26   13             3325          0             40              1             
26   13             4064          0             50              1             
26   13             4865          0             35              1             
26   13             5178          0             42              1             
26   13             6849          0             65              1             
26   13             10520         0             64              1             
26   13             13550         0             50              1             
26   14             0             0             20              3             
26   14             0             0             25              1             
26   14             0             0             30              2             
26   14             0             0             32              1             
26   14             0             0             38              1             
26   14             0             0             40              10            
26   14             0             0             48              1             
26   14             0             0             50              2             
26   14             0             0             55              1             
26   14             0             1669          40              1             
26   14             0             1876          40              1             
26   14             0             1887          40              1             
26   14             2174          0             40              1             
26   14             5013          0             40              1             
26   14             8614          0             40              1             
26   15             0             0             20              1             
26   15             0             0             30              1             
26   15             0             0             60              1             
26   15             0             1977          40              1             
26   15             2463          0             50              1             
26   15             99999         0             60              1             
27   1              41310         0             24              1             
27   2              0             0             35              1             
27   2              0             0             40              1             
27   3              0             0             20              1             
27   3              0             0             35              1             
27   3              0             0             40              5             
27   3              0             0             45              1             
27   3              0             0             48              1             
27   3              0             0             50              1             
27   3              0             0             60              1             
27   3              0             0             65              1             
27   3              0             0             75              1             
27   3              2176          0             40              1             
27   4              0             0             35              1             
27   4              0             0             40              2             
27   4              0             0             45              1             
27   4              0             974           40              1             
27   5              0             0             24              1             
27   5              0             0             30              1             
27   5              0             0             32              1             
27   5              0             0             37              1             
27   5              0             0             40              7             
27   5              0             0             50              1             
27   6              0             0             30              1             
27   6              0             0             35              1             
27   6              0             0             40              8             
27   6              0             0             48              1             
27   6              0             0             55              1             
27   6              0             0             60              3             
27   6              0             0             75              1             
27   6              0             1980          40              1             
27   7              0             0             35              2             
27   7              0             0             40              10            
27   7              0             0             42              1             
27   7              0             0             45              3             
27   7              0             0             50              1             
27   7              0             0             60              1             
27   7              0             1902          40              1             
27   7              3942          0             40              1             
27   8              0             0             40              2             
27   8              0             0             45              1             
27   8              0             0             50              1             
27   8              0             0             55              1             
27   9              0             0             1               1             
27   9              0             0             8               2             
27   9              0             0             15              1             
27   9              0             0             20              2             
27   9              0             0             22              1             
27   9              0             0             25              1             
27   9              0             0             28              1             
27   9              0             0             30              7             
27   9              0             0             32              3             
27   9              0             0             34              2             
27   9              0             0             35              6             
27   9              0             0             37              3             
27   9              0             0             38              5             
27   9              0             0             39              1             
27   9              0             0             40              138           
27   9              0             0             42              2             
27   9              0             0             43              1             
27   9              0             0             45              9             
27   9              0             0             48              3             
27   9              0             0             50              21            
27   9              0             0             52              2             
27   9              0             0             53              1             
27   9              0             0             55              1             
27   9              0             0             60              9             
27   9              0             0             62              1             
27   9              0             0             64              1             
27   9              0             0             65              1             
27   9              0             0             70              4             
27   9              0             0             80              3             
27   9              0             0             99              2             
27   9              0             1573          70              1             
27   9              0             1594          26              1             
27   9              0             1740          40              1             
27   9              0             1848          45              1             
27   9              0             1876          75              1             
27   9              0             1887          40              1             
27   9              0             1902          45              1             
27   9              0             1980          40              2             
27   9              0             2258          50              1             
27   9              2174          0             40              3             
27   9              2580          0             45              1             
27   9              2885          0             40              2             
27   9              3325          0             40              1             
27   9              3464          0             40              1             
27   9              3908          0             35              1             
27   9              4416          0             40              1             
27   9              4865          0             50              1             
27   9              5013          0             46              1             
27   9              5178          0             40              2             
27   9              7298          0             40              1             
27   9              9562          0             50              1             
27   10             0             0             15              1             
27   10             0             0             16              1             
27   10             0             0             20              4             
